ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-01-01,1927.58617552,1326.5892473023184,2557.002235806966,1927.58617552,1927.58617552,-1.7044582677578006,-1.7044582677578006,-1.7044582677578006,-44.254812134400005,-44.254812134400005,-44.254812134400005,-40.11420011213087,-40.11420011213087,-40.11420011213087,82.66455397877307,82.66455397877307,82.66455397877307,0.0,0.0,0.0,1925.8817172522422
2024-01-02,1927.4426797192366,1412.6906065324495,2562.839003905685,1927.4426797192366,1927.4426797192366,28.25027754038672,28.25027754038672,28.25027754038672,-44.254812134400005,-44.254812134400005,-44.254812134400005,-2.9619326228261693,-2.9619326228261693,-2.9619326228261693,75.46702229761289,75.46702229761289,75.46702229761289,0.0,0.0,0.0,1955.6929572596232
2024-01-03,1927.2991839184729,1316.0680073113776,2516.8280889799007,1927.2991839184729,1927.2991839184729,6.384855498095008,6.384855498095008,6.384855498095008,-44.254812134400005,-44.254812134400005,-44.254812134400005,-16.71553927876403,-16.71553927876403,-16.71553927876403,67.35520691125903,67.35520691125903,67.35520691125903,0.0,0.0,0.0,1933.6840394165679
2024-01-04,1927.1556881177096,1473.858793185338,2623.885865325195,1927.1556881177096,1927.1556881177096,122.64634991274801,122.64634991274801,122.64634991274801,-44.254812134400005,-44.254812134400005,-44.254812134400005,108.41117774679473,108.41117774679473,108.41117774679473,58.489984300353264,58.489984300353264,58.489984300353264,0.0,0.0,0.0,2049.8020380304574
2024-01-05,1927.0121923169459,1323.91133463033,2469.652339503681,1927.0121923169459,1927.0121923169459,-32.91866717845048,-32.91866717845048,-32.91866717845048,-44.254812134400005,-44.254812134400005,-44.254812134400005,-37.70710155361139,-37.70710155361139,-37.70710155361139,49.043246509560916,49.043246509560916,49.043246509560916,0.0,0.0,0.0,1894.0935251384954
2024-01-06,1926.8686965161824,1301.9610500392907,2500.8076439923607,1926.8686965161824,1926.8686965161824,-18.555332982704748,-18.555332982704748,-18.555332982704748,-44.254812134400005,-44.254812134400005,-44.254812134400005,-13.493707838830286,-13.493707838830286,-13.493707838830286,39.19318699052555,39.19318699052555,39.19318699052555,0.0,0.0,0.0,1908.3133635334775
2024-01-07,1926.7252007154186,1334.0683447184335,2524.009118595244,1926.7252007154186,1926.7252007154186,-12.553956947964869,-12.553956947964869,-12.553956947964869,-44.254812134400005,-44.254812134400005,-44.254812134400005,2.5813036598403842,2.5813036598403842,2.5813036598403842,29.11955152659475,29.11955152659475,29.11955152659475,0.0,0.0,0.0,1914.1712437674537
2024-01-08,1926.5817049146551,1221.001824633356,2457.318836074414,1926.5817049146551,1926.5817049146551,-65.37003090380794,-65.37003090380794,-65.37003090380794,-44.254812134400005,-44.254812134400005,-44.254812134400005,-40.11420011204473,-40.11420011204473,-40.11420011204473,18.998981342636796,18.998981342636796,18.998981342636796,0.0,0.0,0.0,1861.2116740108472
2024-01-09,1926.4382091138914,1246.7631141882928,2452.4498334332616,1926.4382091138914,1926.4382091138914,-38.216173729985265,-38.216173729985265,-38.216173729985265,-44.254812134400005,-44.254812134400005,-44.254812134400005,-2.961932622761275,-2.961932622761275,-2.961932622761275,9.000571027176017,9.000571027176017,9.000571027176017,0.0,0.0,0.0,1888.2220353839061
2024-01-10,1926.294713313128,1256.1803579849618,2443.7988966714915,1926.294713313128,1926.294713313128,-61.68859524491109,-61.68859524491109,-61.68859524491109,-44.254812134400005,-44.254812134400005,-44.254812134400005,-16.71553927878166,-16.71553927878166,-16.71553927878166,-0.7182438317294234,-0.7182438317294234,-0.7182438317294234,0.0,0.0,0.0,1864.606118068217
2024-01-11,1926.1512175123644,1386.533867246282,2591.5016329603345,1926.1512175123644,1926.1512175123644,54.1410004841461,54.1410004841461,54.1410004841461,-44.254812134400005,-44.254812134400005,-44.254812134400005,108.41117774684001,108.41117774684001,108.41117774684001,-10.015365128293894,-10.015365128293894,-10.015365128293894,0.0,0.0,0.0,1980.2922179965105
2024-01-12,1926.0077217116009,1245.1031701597517,2456.871272108864,1926.0077217116009,1926.0077217116009,-100.72909978349624,-100.72909978349624,-100.72909978349624,-44.254812134400005,-44.254812134400005,-44.254812134400005,-37.70710155383323,-37.70710155383323,-37.70710155383323,-18.767186095262993,-18.767186095262993,-18.767186095262993,0.0,0.0,0.0,1825.2786219281047
2024-01-13,1925.8642259108371,1198.5561722878028,2376.1166343990453,1925.8642259108371,1925.8642259108371,-84.61966548478424,-84.61966548478424,-84.61966548478424,-44.254812134400005,-44.254812134400005,-44.254812134400005,-13.493707838966722,-13.493707838966722,-13.493707838966722,-26.871145511417495,-26.871145511417495,-26.871145511417495,0.0,0.0,0.0,1841.2445604260529
2024-01-14,1925.7207301100736,1267.006841733003,2442.589723809473,1925.7207301100736,1925.7207301100736,-75.9211332822413,-75.9211332822413,-75.9211332822413,-44.254812134400005,-44.254812134400005,-44.254812134400005,2.5813036595960135,2.5813036595960135,2.5813036595960135,-34.24762480743731,-34.24762480743731,-34.24762480743731,0.0,0.0,0.0,1849.7995968278324
2024-01-15,1925.57723430931,1209.039150268303,2436.961462733623,1925.57723430931,1925.57723430931,-125.21016178457843,-125.21016178457843,-125.21016178457843,-44.254812134400005,-44.254812134400005,-44.254812134400005,-40.11420011214627,-40.11420011214627,-40.11420011214627,-40.84114953803215,-40.84114953803215,-40.84114953803215,0.0,0.0,0.0,1800.3670725247314
2024-01-16,1925.4337385085466,1208.564331629523,2414.941447464724,1925.4337385085466,1925.4337385085466,-93.83762118404826,-93.83762118404826,-93.83762118404826,-44.254812134400005,-44.254812134400005,-44.254812134400005,-2.961932622696387,-2.961932622696387,-2.961932622696387,-46.62087642695187,-46.62087642695187,-46.62087642695187,0.0,0.0,0.0,1831.5961173244984
2024-01-17,1925.290242707783,1226.3617615087255,2400.8857954022114,1925.290242707783,1925.290242707783,-112.55071861573172,-112.55071861573172,-112.55071861573172,-44.254812134400005,-44.254812134400005,-44.254812134400005,-16.715539278671358,-16.715539278671358,-16.715539278671358,-51.58036720266036,-51.58036720266036,-51.58036720266036,0.0,0.0,0.0,1812.7395240920512
2024-01-18,1925.1467469070194,1299.3373557640707,2490.4770624474136,1925.1467469070194,1925.1467469070194,8.419695440681581,8.419695440681581,8.419695440681581,-44.254812134400005,-44.254812134400005,-44.254812134400005,108.4111777468006,108.4111777468006,108.4111777468006,-55.73667017171901,-55.73667017171901,-55.73667017171901,0.0,0.0,0.0,1933.566442347701
2024-01-19,1925.0032511062557,1220.0988315383076,2421.451550832407,1925.0032511062557,1925.0032511062557,-141.0906630743053,-141.0906630743053,-141.0906630743053,-44.254812134400005,-44.254812134400005,-44.254812134400005,-37.70710155405508,-37.70710155405508,-37.70710155405508,-59.1287493858502,-59.1287493858502,-59.1287493858502,0.0,0.0,0.0,1783.9125880319505
2024-01-20,1924.8597552099384,1250.0966017607757,2370.1513824469,1924.8597552099384,1924.8597552099384,-119.56383880575763,-119.56383880575763,-119.56383880575763,-44.254812134400005,-44.254812134400005,-44.254812134400005,-13.493707839021459,-13.493707839021459,-13.493707839021459,-61.81531883233619,-61.81531883233619,-61.81531883233619,0.0,0.0,0.0,1805.2959164041808
2024-01-21,1924.7162593136213,1228.0557034357287,2433.9116472058467,1924.7162593136213,1924.7162593136213,-105.54566332264552,-105.54566332264552,-105.54566332264552,-44.254812134400005,-44.254812134400005,-44.254812134400005,2.581303660019798,2.581303660019798,2.581303660019798,-63.872154848265325,-63.872154848265325,-63.872154848265325,0.0,0.0,0.0,1819.1705959909757
2024-01-22,1924.572763417304,1144.7373365925735,2376.7779478667835,1924.572763417304,1924.572763417304,-149.75798575124742,-149.75798575124742,-149.75798575124742,-44.254812134400005,-44.254812134400005,-44.254812134400005,-40.11420011224782,-40.11420011224782,-40.11420011224782,-65.3889735045996,-65.3889735045996,-65.3889735045996,0.0,0.0,0.0,1774.8147776660567
2024-01-23,1924.4292675209867,1230.3338406220714,2374.9177389029956,1924.4292675209867,1924.4292675209867,-113.68271543428689,-113.68271543428689,-113.68271543428689,-44.254812134400005,-44.254812134400005,-44.254812134400005,-2.9619326228314824,-2.9619326228314824,-2.9619326228314824,-66.46597067705541,-66.46597067705541,-66.46597067705541,0.0,0.0,0.0,1810.7465520867
