ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-01-01,118.702059,67.58849267985426,129.582484944326,118.702059,118.702059,-21.28073346680571,-21.28073346680571,-21.28073346680571,-24.25727752,-24.25727752,-24.25727752,1.06576721259571,1.06576721259571,1.06576721259571,1.9107768405985792,1.9107768405985792,1.9107768405985792,0.0,0.0,0.0,97.42132553319429
2024-01-02,118.70713291275658,64.09429436562111,125.41910834160583,118.70713291275658,118.70713291275658,-23.25051611904054,-23.25051611904054,-23.25051611904054,-24.25727752,-24.25727752,-24.25727752,-0.5394232637160961,-0.5394232637160961,-0.5394232637160961,1.546184664675556,1.546184664675556,1.546184664675556,0.0,0.0,0.0,95.45661679371604
2024-01-03,118.71220682551314,66.15409673410535,131.13881667404598,118.71220682551314,118.71220682551314,-20.732046515790405,-20.732046515790405,-20.732046515790405,-24.25727752,-24.25727752,-24.25727752,2.2960033386156855,2.2960033386156855,2.2960033386156855,1.2292276655939085,1.2292276655939085,1.2292276655939085,0.0,0.0,0.0,97.98016030972273
2024-01-04,118.71728073826972,67.33063723738502,131.84367248977875,118.71728073826972,118.71728073826972,-20.06835941795201,-20.06835941795201,-20.06835941795201,-24.25727752,-24.25727752,-24.25727752,3.225787566684555,3.225787566684555,3.225787566684555,0.9631305353634352,0.9631305353634352,0.9631305353634352,0.0,0.0,0.0,98.64892132031771
2024-01-05,118.72235465102627,62.53798549510317,124.65740882488723,118.72235465102627,118.72235465102627,-24.92549181929837,-24.92549181929837,-24.92549181929837,-24.25727752,-24.25727752,-24.25727752,-1.417538588431382,-1.417538588431382,-1.417538588431382,0.7493242891330109,0.7493242891330109,0.7493242891330109,0.0,0.0,0.0,93.79686283172789
2024-01-06,118.72742856378285,58.52195649351856,124.93004863313473,118.72742856378285,118.72742856378285,-26.889373063529256,-26.889373063529256,-26.889373063529256,-24.25727752,-24.25727752,-24.25727752,-3.219585145929705,-3.219585145929705,-3.219585145929705,0.5874896024004486,0.5874896024004486,0.5874896024004486,0.0,0.0,0.0,91.8380555002536
2024-01-07,118.73250247653941,64.12940020175434,126.16269472789743,118.73250247653941,118.73250247653941,-25.1926365594742,-25.1926365594742,-25.1926365594742,-24.25727752,-24.25727752,-24.25727752,-1.4110111198070736,-1.4110111198070736,-1.4110111198070736,0.47565208033287215,0.47565208033287215,0.47565208033287215,0.0,0.0,0.0,93.53986591706521
2024-01-08,118.73757638929598,62.66339301382774,126.96007485120624,118.73757638929598,118.73757638929598,-22.781184334832943,-22.781184334832943,-22.781184334832943,-24.25727752,-24.25727752,-24.25727752,1.0657672125973638,1.0657672125973638,1.0657672125973638,0.410325972569689,0.410325972569689,0.410325972569689,0.0,0.0,0.0,95.95639205446304
2024-01-09,118.74265030205255,64.03500428301787,124.08250010969722,118.74265030205255,118.74265030205255,-24.40999937614875,-24.40999937614875,-24.40999937614875,-24.25727752,-24.25727752,-24.25727752,-0.5394232637151204,-0.5394232637151204,-0.5394232637151204,0.3867014075663662,0.3867014075663662,0.3867014075663662,0.0,0.0,0.0,94.3326509259038
2024-01-10,118.74772421480911,66.97349669399553,128.23473091364528,118.74772421480911,118.74772421480911,-21.562405251619314,-21.562405251619314,-21.562405251619314,-24.25727752,-24.25727752,-24.25727752,2.2960033386133376,2.2960033386133376,2.2960033386133376,0.3988689297673485,0.3988689297673485,0.3988689297673485,0.0,0.0,0.0,97.1853189631898
2024-01-11,118.75279812756568,65.3349482709458,129.01386400277917,118.75279812756568,118.75279812756568,-20.591415933957045,-20.591415933957045,-20.591415933957045,-24.25727752,-24.25727752,-24.25727752,3.2257875666800144,3.2257875666800144,3.2257875666800144,0.44007401936293905,0.44007401936293905,0.44007401936293905,0.0,0.0,0.0,98.16138219360863
2024-01-12,118.75787204032224,63.09072520473685,125.63431448670892,118.75787204032224,118.75787204032224,-25.17182271669156,-25.17182271669156,-25.17182271669156,-24.25727752,-24.25727752,-24.25727752,-1.4175385884324458,-1.4175385884324458,-1.4175385884324458,0.502993391740883,0.502993391740883,0.502993391740883,0.0,0.0,0.0,93.58604932363068
2024-01-13,118.76294595307881,60.30851037942676,123.75911173742057,118.76294595307881,118.76294595307881,-26.89683842755295,-26.89683842755295,-26.89683842755295,-24.25727752,-24.25727752,-24.25727752,-3.219585145931741,-3.219585145931741,-3.219585145931741,0.5800242383787866,0.5800242383787866,0.5800242383787866,0.0,0.0,0.0,91.86610752552586
2024-01-14,118.7680198658354,61.49064894463085,127.24417067884983,118.7680198658354,118.7680198658354,-25.004711437157695,-25.004711437157695,-25.004711437157695,-24.25727752,-24.25727752,-24.25727752,-1.4110111198042206,-1.4110111198042206,-1.4110111198042206,0.6635772026465212,0.6635772026465212,0.6635772026465212,0.0,0.0,0.0,93.7633084286777
2024-01-15,118.77309377859196,62.772331135781485,126.34625819228084,118.77309377859196,118.77309377859196,-22.445146513383737,-22.445146513383737,-22.445146513383737,-24.25727752,-24.25727752,-24.25727752,1.0657672125966544,1.0657672125966544,1.0657672125966544,0.7463637940196066,0.7463637940196066,0.7463637940196066,0.0,0.0,0.0,96.32794726520822
2024-01-16,118.77816769134853,63.07727549603363,126.01857650847187,118.77816769134853,118.77816769134853,-23.975031647581993,-23.975031647581993,-23.975031647581993,-24.25727752,-24.25727752,-24.25727752,-0.5394232637141454,-0.5394232637141454,-0.5394232637141454,0.8216691361321499,0.8216691361321499,0.8216691361321499,0.0,0.0,0.0,94.80313604376653
2024-01-17,118.78324160410509,67.91122101048904,130.11986830803042,118.78324160410509,118.78324160410509,-21.077672769183526,-21.077672769183526,-21.077672769183526,-24.25727752,-24.25727752,-24.25727752,2.2960033386185232,2.2960033386185232,2.2960033386185232,0.8836014121979465,0.8836014121979465,0.8836014121979465,0.0,0.0,0.0,97.70556883492156
2024-01-18,118.78831551686166,67.77244045004758,130.98983669023403,118.78831551686166,118.78831551686166,-20.1041798505671,-20.1041798505671,-20.1041798505671,-24.25727752,-24.25727752,-24.25727752,3.2257875666794873,3.2257875666794873,3.2257875666794873,0.9273101027534096,0.9273101027534096,0.9273101027534096,0.0,0.0,0.0,98.68413566629457
2024-01-19,118.79338942961822,63.26552785963478,125.59147448747795,118.79338942961822,118.79338942961822,-24.725650025120647,-24.725650025120647,-24.725650025120647,-24.25727752,-24.25727752,-24.25727752,-1.4175385884335105,-1.4175385884335105,-1.4175385884335105,0.9491660833128633,0.9491660833128633,0.9491660833128633,0.0,0.0,0.0,94.06773940449757
2024-01-20,118.79846334594508,60.18703933566242,123.16872304920682,118.79846334594508,118.79846334594508,-26.529964830561287,-26.529964830561287,-26.529964830561287,-24.25727752,-24.25727752,-24.25727752,-3.2195851459306692,-3.2195851459306692,-3.2195851459306692,0.9468978353693785,0.9468978353693785,0.9468978353693785,0.0,0.0,0.0,92.2684985153838
2024-01-21,118.80353726227197,63.71499233823448,126.99221330461434,118.80353726227197,118.80353726227197,-24.748609252316967,-24.748609252316967,-24.748609252316967,-24.25727752,-24.25727752,-24.25727752,-1.4110111198024746,-1.4110111198024746,-1.4110111198024746,0.9196793874855053,0.9196793874855053,0.9196793874855053,0.0,0.0,0.0,94.054928009955
2024-01-22,118.80861117859885,65.15347828340232,128.4893536129175,118.80861117859885,118.80861117859885,-22.323343203595698,-22.323343203595698,-22.323343203595698,-24.25727752,-24.25727752,-24.25727752,1.0657672125959443,1.0657672125959443,1.0657672125959443,0.8681671038083529,0.8681671038083529,0.8681671038083529,0.0,0.0,0.0,96.48526797500315
2024-01-23,118.81368509492572,63.21542152462591,125.64722145220863,118.81368509492572,118.81368509492572,-24.002216753563815,-24.002216753563815,-24.002216753563815,-24.25727752,-24.25727752,-24.25727752,-0.5394232637159444,-0.5394232637159444,-0.5394232637159444,0.7944840301521279,0.7944840301521279,0.7944840301521279,0.0,0.0,0.0,94.8114683413619
