ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-01-01,104.77965789000001,61.549033521788225,122.23542451549766,104.77965789000001,104.77965789000001,-12.174585064572192,-12.174585064572192,-12.174585064572192,-9.64669638,-9.64669638,-9.64669638,-1.128498934714677,-1.128498934714677,-1.128498934714677,-1.399389749857515,-1.399389749857515,-1.399389749857515,0.0,0.0,0.0,92.60507282542781
2024-01-02,104.77855596881821,64.38090368609545,127.04613939016461,104.77855596881821,104.77855596881821,-10.651977289586055,-10.651977289586055,-10.651977289586055,-9.64669638,-9.64669638,-9.64669638,-0.9341089151811665,-0.9341089151811665,-0.9341089151811665,-0.0711719944048882,-0.0711719944048882,-0.0711719944048882,0.0,0.0,0.0,94.12657867923215
2024-01-03,104.77745404763644,68.48543010294685,129.59692096767517,104.77745404763644,104.77745404763644,-5.6062935412205,-5.6062935412205,-5.6062935412205,-9.64669638,-9.64669638,-9.64669638,2.8194705837916465,2.8194705837916465,2.8194705837916465,1.2209322549878536,1.2209322549878536,1.2209322549878536,0.0,0.0,0.0,99.17116050641594
2024-01-04,104.77635212645464,66.51688748381277,128.55753064811722,104.77635212645464,104.77635212645464,-7.170681835453537,-7.170681835453537,-7.170681835453537,-9.64669638,-9.64669638,-9.64669638,0.018248911355699178,0.018248911355699178,0.018248911355699178,2.457765633190765,2.457765633190765,2.457765633190765,0.0,0.0,0.0,97.6056702910011
2024-01-05,104.77525020527287,67.15264637830299,130.19999432193768,104.77525020527287,104.77525020527287,-7.332530401540046,-7.332530401540046,-7.332530401540046,-9.64669638,-9.64669638,-9.64669638,-1.307914898635565,-1.307914898635565,-1.307914898635565,3.6220808770955193,3.6220808770955193,3.6220808770955193,0.0,0.0,0.0,97.44271980373283
2024-01-06,104.77414828409107,67.62180912133478,130.56920575720335,104.77414828409107,104.77414828409107,-4.6898914671000185,-4.6898914671000185,-4.6898914671000185,-9.64669638,-9.64669638,-9.64669638,0.2579700193655661,0.2579700193655661,0.2579700193655661,4.698834893534415,4.698834893534415,4.698834893534415,0.0,0.0,0.0,100.08425681699106
2024-01-07,104.7730463629093,71.30637794812124,132.2229345733045,104.7730463629093,104.7730463629093,-3.696445026943385,-3.696445026943385,-3.696445026943385,-9.64669638,-9.64669638,-9.64669638,0.2748332340076349,0.2748332340076349,0.2748332340076349,5.675418119048979,5.675418119048979,5.675418119048979,0.0,0.0,0.0,101.07660133596592
2024-01-08,104.7719444417275,69.38680868616864,131.2752187598445,104.7719444417275,104.7719444417275,-4.233380146863917,-4.233380146863917,-4.233380146863917,-9.64669638,-9.64669638,-9.64669638,-1.1284989347102428,-1.1284989347102428,-1.1284989347102428,6.541815167846326,6.541815167846326,6.541815167846326,0.0,0.0,0.0,100.53856429486358
2024-01-09,104.77084252054573,68.78497037244851,133.00009389507818,104.77084252054573,104.77084252054573,-3.2901105858260475,-3.2901105858260475,-3.2901105858260475,-9.64669638,-9.64669638,-9.64669638,-0.9341089151789854,-0.9341089151789854,-0.9341089151789854,7.2906947093529375,7.2906947093529375,7.2906947093529375,0.0,0.0,0.0,101.48073193471969
2024-01-10,104.76974059936393,75.38602141693121,138.25124638385438,104.76974059936393,104.76974059936393,1.0902026882600953,1.0902026882600953,1.0902026882600953,-9.64669638,-9.64669638,-9.64669638,2.8194705837907668,2.8194705837907668,2.8194705837907668,7.917428484469328,7.917428484469328,7.917428484469328,0.0,0.0,0.0,105.85994328762402
2024-01-11,104.76863867818216,70.25432461963602,134.2609908833392,104.76863867818216,104.76863867818216,-1.2084061645100814,-1.2084061645100814,-1.2084061645100814,-9.64669638,-9.64669638,-9.64669638,0.018248911351121118,0.018248911351121118,0.018248911351121118,8.420041304138797,8.420041304138797,8.420041304138797,0.0,0.0,0.0,103.56023251367208
