ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-01-01,99.42977771999999,71.33463139473065,132.04055962531393,99.42977771999999,99.42977771999999,2.0002491610282918,2.0002491610282918,2.0002491610282918,-0.7445620407999999,-0.7445620407999999,-0.7445620407999999,0.4956984406560796,0.4956984406560796,0.4956984406560796,2.249112761172212,2.249112761172212,2.249112761172212,0.0,0.0,0.0,101.43002688102828
2024-01-02,99.42095208600348,64.3764803028317,124.1407728374294,99.42095208600348,99.42095208600348,-3.3112795188283513,-3.3112795188283513,-3.3112795188283513,-0.7445620407999999,-0.7445620407999999,-0.7445620407999999,-4.105956724722042,-4.105956724722042,-4.105956724722042,1.5392392466936913,1.5392392466936913,1.5392392466936913,0.0,0.0,0.0,96.10967256717512
2024-01-03,99.412126452007,70.4323955971191,131.23487054276055,99.412126452007,99.412126452007,1.909307037306933,1.909307037306933,1.909307037306933,-0.7445620407999999,-0.7445620407999999,-0.7445620407999999,1.8958786437778843,1.8958786437778843,1.8958786437778843,0.757990434329049,0.757990434329049,0.757990434329049,0.0,0.0,0.0,101.32143348931393
2024-01-04,99.4033008180105,66.73288307434782,127.2730704305574,99.4033008180105,99.4033008180105,-1.3573998856720724,-1.3573998856720724,-1.3573998856720724,-0.7445620407999999,-0.7445620407999999,-0.7445620407999999,-0.5337810393901191,-0.5337810393901191,-0.5337810393901191,-0.07905680548195307,-0.07905680548195307,-0.07905680548195307,0.0,0.0,0.0,98.04590093233844
2024-01-05,99.394475184014,64.14841951704241,128.2264247920446,99.394475184014,99.394475184014,-3.542984356247877,-3.542984356247877,-3.542984356247877,-0.7445620407999999,-0.7445620407999999,-0.7445620407999999,-1.8434440268930847,-1.8434440268930847,-1.8434440268930847,-0.9549782885547925,-0.9549782885547925,-0.9549782885547925,0.0,0.0,0.0,95.85149082776613
2024-01-06,99.38564955001749,69.40404329067931,130.7148895553461,99.38564955001749,99.38564955001749,0.20583626410282432,0.20583626410282432,0.20583626410282432,-0.7445620407999999,-0.7445620407999999,-0.7445620407999999,2.802291938818185,2.802291938818185,2.802291938818185,-1.8518936339153607,-1.8518936339153607,-1.8518936339153607,0.0,0.0,0.0,99.59148581412032
2024-01-07,99.37682391602101,64.06019061094162,127.98405447437248,99.37682391602101,99.37682391602101,-2.206633963363621,-2.206633963363621,-2.206633963363621,-0.7445620407999999,-0.7445620407999999,-0.7445620407999999,1.2893127677396035,1.2893127677396035,1.2893127677396035,-2.7513846903032246,-2.7513846903032246,-2.7513846903032246,0.0,0.0,0.0,97.1701899526574
2024-01-08,99.36799828202452,64.99506510981799,126.72218802810508,99.36799828202452,99.36799828202452,-3.8837940325574105,-3.8837940325574105,-3.8837940325574105,-0.7445620407999999,-0.7445620407999999,-0.7445620407999999,0.49569844067012664,0.49569844067012664,0.49569844067012664,-3.6349304324275367,-3.6349304324275367,-3.6349304324275367,0.0,0.0,0.0,95.48420424946711
2024-01-09,99.35917264802801,57.953362011881296,119.74129451443112,99.35917264802801,99.35917264802801,-9.334865720764935,-9.334865720764935,-9.334865720764935,-0.7445620407999999,-0.7445620407999999,-0.7445620407999999,-4.105956724719186,-4.105956724719186,-4.105956724719186,-4.484346955245749,-4.484346955245749,-4.484346955245749,0.0,0.0,0.0,90.02430692726307
2024-01-10,99.3503470140315,63.50287742531737,124.20960462755303,99.3503470140315,99.3503470140315,-4.130904374614,-4.130904374614,-4.130904374614,-0.7445620407999999,-0.7445620407999999,-0.7445620407999999,1.8958786437669686,1.8958786437669686,1.8958786437669686,-5.282220977580969,-5.282220977580969,-5.282220977580969,0.0,0.0,0.0,95.2194426394175
2024-01-11,99.34152138003502,62.319086581562416,122.59719792239007,99.34152138003502,99.34152138003502,-7.290668452368225,-7.290668452368225,-7.290668452368225,-0.7445620407999999,-0.7445620407999999,-0.7445620407999999,-0.5337810394021112,-0.5337810394021112,-0.5337810394021112,-6.012325372166113,-6.012325372166113,-6.012325372166113,0.0,0.0,0.0,92.0508529276668
2024-01-12,99.33269574603852,58.23502554072007,120.84456737241275,99.33269574603852,99.33269574603852,-9.248011734662885,-9.248011734662885,-9.248011734662885,-0.7445620407999999,-0.7445620407999999,-0.7445620407999999,-1.8434440268820698,-1.8434440268820698,-1.8434440268820698,-6.660005666980816,-6.660005666980816,-6.660005666980816,0.0,0.0,0.0,90.08468401137564
2024-01-13,99.32387011204202,64.1848273290242,126.19041113511855,99.32387011204202,99.32387011204202,-5.154797303729668,-5.154797303729668,-5.154797303729668,-0.7445620407999999,-0.7445620407999999,-0.7445620407999999,2.80229193880755,2.80229193880755,2.80229193880755,-7.212527201737219,-7.212527201737219,-7.212527201737219,0.0,0.0,0.0,94.16907280831235
2024-01-14,99.31504447804554,58.96954534937596,123.53131698189964,99.31504447804554,99.31504447804554,-7.114622927550103,-7.114622927550103,-7.114622927550103,-0.7445620407999999,-0.7445620407999999,-0.7445620407999999,1.289312767742888,1.289312767742888,1.289312767742888,-7.659373654492991,-7.659373654492991,-7.659373654492991,0.0,0.0,0.0,92.20042155049543
2024-01-15,99.30621884404903,60.497890259488166,122.43255038915369,99.30621884404903,99.30621884404903,-8.241352548742542,-8.241352548742542,-8.241352548742542,-0.7445620407999999,-0.7445620407999999,-0.7445620407999999,0.495698440667216,0.495698440667216,0.495698440667216,-7.992488948609759,-7.992488948609759,-7.992488948609759,0.0,0.0,0.0,91.06486629530649
2024-01-16,99.29739321005253,55.088264710459484,116.8361986297555,99.29739321005253,99.29739321005253,-13.056974839450108,-13.056974839450108,-13.056974839450108,-0.7445620407999999,-0.7445620407999999,-0.7445620407999999,-4.105956724716329,-4.105956724716329,-4.105956724716329,-8.206456073933778,-8.206456073933778,-8.206456073933778,0.0,0.0,0.0,86.24041837060243
2024-01-17,99.28856757605602,60.542458809286714,123.59393851066226,99.28856757605602,99.28856757605602,-7.147291462963154,-7.147291462963154,-7.147291462963154,-0.7445620407999999,-0.7445620407999999,-0.7445620407999999,1.8958786437762336,1.8958786437762336,1.8958786437762336,-8.298608065939389,-8.298608065939389,-8.298608065939389,0.0,0.0,0.0,92.14127611309287
2024-01-18,99.27974194205954,58.41089105156134,120.75045910476423,99.27974194205954,99.27974194205954,-9.547411314987116,-9.547411314987116,-9.547411314987116,-0.7445620407999999,-0.7445620407999999,-0.7445620407999999,-0.5337810394011109,-0.5337810394011109,-0.5337810394011109,-8.269068234786005,-8.269068234786005,-8.269068234786005,0.0,0.0,0.0,89.73233062707243
2024-01-19,99.27091630806304,57.26189018722105,121.07882595659123,99.27091630806304,99.27091630806304,-10.708724738287911,-10.708724738287911,-10.708724738287911,-0.7445620407999999,-0.7445620407999999,-0.7445620407999999,-1.8434440268710544,-1.8434440268710544,-1.8434440268710544,-8.120718670616856,-8.120718670616856,-8.120718670616856,0.0,0.0,0.0,88.56219156977512
2024-01-20,99.2620906853531,60.95443684523881,125.10109722715319,99.2620906853531,99.2620906853531,-5.801368119512491,-5.801368119512491,-5.801368119512491,-0.7445620407999999,-0.7445620407999999,-0.7445620407999999,2.802291938812972,2.802291938812972,2.802291938812972,-7.859098017525462,-7.859098017525462,-7.859098017525462,0.0,0.0,0.0,93.46072256584061
2024-01-21,99.25326506264317,60.37928001174619,123.7406345621787,99.25326506264317,99.25326506264317,-6.947480723564939,-6.947480723564939,-6.947480723564939,-0.7445620407999999,-0.7445620407999999,-0.7445620407999999,1.2893127677331289,1.2893127677331289,1.2893127677331289,-7.4922314504980685,-7.4922314504980685,-7.4922314504980685,0.0,0.0,0.0,92.30578433907823
2024-01-22,99.24443943993323,61.91269606209207,123.35980451587385,99.24443943993323,99.24443943993323,-7.279261252262613,-7.279261252262613,-7.279261252262613,-0.7445620407999999,-0.7445620407999999,-0.7445620407999999,0.4956984406643048,0.4956984406643048,0.4956984406643048,-7.0303976521269185,-7.0303976521269185,-7.0303976521269185,0.0,0.0,0.0,91.96517818767062
2024-01-23,99.2356138172233,57.83511439206446,120.86236300751047,99.2356138172233,99.2356138172233,-11.336358081333508,-11.336358081333508,-11.336358081333508,-0.7445620407999999,-0.7445620407999999,-0.7445620407999999,-4.105956724718662,-4.105956724718662,-4.105956724718662,-6.485839315814848,-6.485839315814848,-6.485839315814848,0.0,0.0,0.0,87.8992557358898
2024-01-24,99.22678819451336,61.72478352977412,126.05464974608557,99.22678819451336,99.22678819451336,-4.721108647255867,-4.721108647255867,-4.721108647255867,-0.7445620407999999,-0.7445620407999999,-0.7445620407999999,1.8958786437673028,1.8958786437673028,1.8958786437673028,-5.872425250223169,-5.872425250223169,-5.872425250223169,0.0,0.0,0.0,94.5056795472575
2024-01-25,99.21796257180343,62.67655494734955,126.06913431436007,99.21796257180343,99.21796257180343,-6.483616561435739,-6.483616561435739,-6.483616561435739,-0.7445620407999999,-0.7445620407999999,-0.7445620407999999,-0.5337810394131031,-0.5337810394131031,-0.5337810394131031,-5.205273481222635,-5.205273481222635,-5.205273481222635,0.0,0.0,0.0,92.73434601036769
2024-01-26,99.20913694909349,61.568428820139935,124.40048378882575,99.20913694909349,99.20913694909349,-7.088351872718276,-7.088351872718276,-7.088351872718276,-0.7445620407999999,-0.7445620407999999,-0.7445620407999999,-1.8434440268733607,-1.8434440268733607,-1.8434440268733607,-4.500345805044916,-4.500345805044916,-4.500345805044916,0.0,0.0,0.0,92.12078507637521
2024-01-27,99.20031132638356,69.04540195188599,128.5253023504102,99.20031132638356,99.20031132638356,-1.71629511084854,-1.71629511084854,-1.71629511084854,-0.7445620407999999,-0.7445620407999999,-0.7445620407999999,2.802291938818395,2.802291938818395,2.802291938818395,-3.7740250088669347,-3.7740250088669347,-3.7740250088669347,0.0,0.0,0.0,97.48401621553502
2024-01-28,99.19148570367362,63.88781832761036,126.1702483777836,99.19148570367362,99.19148570367362,-2.497935694041397,-2.497935694041397,-2.497935694041397,-0.7445620407999999,-0.7445620407999999,-0.7445620407999999,1.2893127677364125,1.2893127677364125,1.2893127677364125,-3.0426864209778093,-3.0426864209778093,-3.0426864209778093,0.0,0.0,0.0,96.69355000963222
2024-01-29,99.18266008096369,64.85181915776096,127.49460762023874,99.18266008096369,99.18266008096369,-2.571139168996315,-2.571139168996315,-2.571139168996315,-0.7445620407999999,-0.7445620407999999,-0.7445620407999999,0.49569844067835217,0.49569844067835217,0.49569844067835217,-2.322275568874667,-2.322275568874667,-2.322275568874667,0.0,0.0,0.0,96.61152091196738
2024-01-30,99.17383445825375,63.56783487723374,124.2718152431044,99.17383445825375,99.17383445825375,-6.478422272240783,-6.478422272240783,-6.478422272240783,-0.7445620407999999,-0.7445620407999999,-0.7445620407999999,-4.105956724720994,-4.105956724720994,-4.105956724720994,-1.627903506719788,-1.627903506719788,-1.627903506719788,0.0,0.0,0.0,92.69541218601297
2024-01-31,99.16500883554382,68.90869810307109,129.78701181264486,99.16500883554382,99.16500883554382,0.17784577330656962,0.17784577330656962,0.17784577330656962,-0.7445620407999999,-0.7445620407999999,-0.7445620407999999,1.8958786437664779,1.8958786437664779,1.8958786437664779,-0.9734708296599082,-0.9734708296599082,-0.9734708296599082,0.0,0.0,0.0,99.34285460885039
2024-02-01,99.15618321283388,66.91405273586766,130.7636977294351,99.15618321283388,99.15618321283388,-1.6496736172208053,-1.6496736172208053,-1.6496736172208053,-0.7445620407999999,-0.7445620407999999,-0.7445620407999999,-0.5337810393753383,-0.5337810393753383,-0.5337810393753383,-0.37133053704546715,-0.37133053704546715,-0.37133053704546715,0.0,0.0,0.0,97.50650959561308
2024-02-02,99.14735759012395,67.19108384385976,129.27060656545356,99.14735759012395,99.14735759012395,-2.420004831888113,-2.420004831888113,-2.420004831888113,-0.7445620407999999,-0.7445620407999999,-0.7445620407999999,-1.8434440268756662,-1.8434440268756662,-1.8434440268756662,0.168001235787553,0.168001235787553,0.168001235787553,0.0,0.0,0.0,96.72735275823584
2024-02-03,99.13853196741401,69.57338917452486,133.7927324423998,99.13853196741401,99.13853196741401,2.693808892045883,2.693808892045883,2.693808892045883,-0.7445620407999999,-0.7445620407999999,-0.7445620407999999,2.802291938812805,2.802291938812805,2.802291938812805,0.6360789940330783,0.6360789940330783,0.6360789940330783,0.0,0.0,0.0,101.83234085945989
2024-02-04,99.12970634470408,70.20357777748065,135.45902491094716,99.12970634470408,99.12970634470408,1.5714508825789715,1.5714508825789715,1.5714508825789715,-0.7445620407999999,-0.7445620407999999,-0.7445620407999999,1.2893127677428295,1.2893127677428295,1.2893127677428295,1.0267001556361421,1.0267001556361421,1.0267001556361421,0.0,0.0,0.0,100.70115722728305
2024-02-05,99.12088072199414,69.69424665569231,131.7644528044863,99.12088072199414,99.12088072199414,1.087147984571087,1.087147984571087,1.087147984571087,-0.7445620407999999,-0.7445620407999999,-0.7445620407999999,0.495698440674702,0.495698440674702,0.495698440674702,1.3360115846963845,1.3360115846963845,1.3360115846963845,0.0,0.0,0.0,100.20802870656523
2024-02-06,99.11205509928419,65.26510195704074,127.83602920397902,99.11205509928419,99.11205509928419,-3.287970719512658,-3.287970719512658,-3.287970719512658,-0.7445620407999999,-0.7445620407999999,-0.7445620407999999,-4.105956724718137,-4.105956724718137,-4.105956724718137,1.5625480460054795,1.5625480460054795,1.5625480460054795,0.0,0.0,0.0,95.82408437977153
2024-02-07,99.1032294829457,71.40401764591478,131.7850350841256,99.1032294829457,99.1032294829457,2.8585187998841834,2.8585187998841834,2.8585187998841834,-0.7445620407999999,-0.7445620407999999,-0.7445620407999999,1.8958786437656525,1.8958786437656525,1.8958786437656525,1.7072021969185314,1.7072021969185314,1.7072021969185314,0.0,0.0,0.0,101.96174828282987
2024-02-08,99.09440386660717,71.34417891186568,131.1225268458237,99.09440386660717,99.09440386660717,0.4947846141736076,0.4947846141736076,0.4947846141736076,-0.7445620407999999,-0.7445620407999999,-0.7445620407999999,-0.5337810393873303,-0.5337810393873303,-0.5337810393873303,1.773127694360938,1.773127694360938,1.773127694360938,0.0,0.0,0.0,99.58918848078078
2024-02-09,99.08557825026867,67.65397255308957,132.02832817243277,99.08557825026867,99.08557825026867,-0.8224271626033988,-0.8224271626033988,-0.8224271626033988,-0.7445620407999999,-0.7445620407999999,-0.7445620407999999,-1.8434440268819732,-1.8434440268819732,-1.8434440268819732,1.7655789050785742,1.7655789050785742,1.7655789050785742,0.0,0.0,0.0,98.26315108766526
2024-02-10,99.07675263393017,71.39000085515086,133.80769706523114,99.07675263393017,99.07675263393017,3.749422409360179,3.749422409360179,3.749422409360179,-0.7445620407999999,-0.7445620407999999,-0.7445620407999999,2.8022919388072163,2.8022919388072163,2.8022919388072163,1.691692511352963,1.691692511352963,1.691692511352963,0.0,0.0,0.0,102.82617504329035
2024-02-11,99.06792701759166,70.79894321856555,131.31614208867583,99.06792701759166,99.06792701759166,2.1049686770864975,2.1049686770864975,2.1049686770864975,-0.7445620407999999,-0.7445620407999999,-0.7445620407999999,1.2893127677395924,1.2893127677395924,1.2893127677395924,1.560217950146905,1.560217950146905,1.560217950146905,0.0,0.0,0.0,101.17289569467816
2024-02-12,99.05910140125316,70.00633249607802,132.35668218134998,99.05910140125316,99.05910140125316,1.1323414634822937,1.1323414634822937,1.1323414634822937,-0.7445620407999999,-0.7445620407999999,-0.7445620407999999,0.49569844067253027,0.49569844067253027,0.49569844067253027,1.381205063609763,1.381205063609763,1.381205063609763,0.0,0.0,0.0,100.19144286473545
2024-02-13,99.05027578491465,62.26225521276693,126.80241446333196,99.05027578491465,99.05027578491465,-3.684860233732676,-3.684860233732676,-3.684860233732676,-0.7445620407999999,-0.7445620407999999,-0.7445620407999999,-4.10595672471528,-4.10595672471528,-4.10595672471528,1.1656585317826045,1.1656585317826045,1.1656585317826045,0.0,0.0,0.0,95.36541555118197
2024-02-14,99.04145016857615,71.45711967192842,134.22390139142587,99.04145016857615,99.04145016857615,2.0764861727551804,2.0764861727551804,2.0764861727551804,-0.7445620407999999,-0.7445620407999999,-0.7445620407999999,1.8958786437749175,1.8958786437749175,1.8958786437749175,0.9251695697802631,0.9251695697802631,0.9251695697802631,0.0,0.0,0.0,101.11793634133133
2024-02-15,99.03262455223765,69.24476667938578,129.271113851203,99.03262455223765,99.03262455223765,-0.6068071045058369,-0.6068071045058369,-0.6068071045058369,-0.7445620407999999,-0.7445620407999999,-0.7445620407999999,-0.53378103938633,-0.53378103938633,-0.53378103938633,0.6715359756804933,0.6715359756804933,0.6715359756804933,0.0,0.0,0.0,98.42581744773182
2024-02-16,99.02379893589914,64.38444655493275,127.85182378179162,99.02379893589914,99.02379893589914,-2.171624172908735,-2.171624172908735,-2.171624172908735,-0.7445620407999999,-0.7445620407999999,-0.7445620407999999,-1.8434440268709575,-1.8434440268709575,-1.8434440268709575,0.4163818947622227,0.4163818947622227,0.4163818947622227,0.0,0.0,0.0,96.8521747629904
2024-02-17,99.01497331956064,69.27385880342176,134.24352754298852,99.01497331956064,99.01497331956064,2.2285185108627723,2.2285185108627723,2.2285185108627723,-0.7445620407999999,-0.7445620407999999,-0.7445620407999999,2.8022919388126386,2.8022919388126386,2.8022919388126386,0.1707886128501336,0.1707886128501336,0.1707886128501336,0.0,0.0,0.0,101.24349183042341
2024-02-18,99.00614770322213,68.01810774321393,132.38411836365842,99.00614770322213,99.00614770322213,0.48969803533929473,0.48969803533929473,0.48969803533929473,-0.7445620407999999,-0.7445620407999999,-0.7445620407999999,1.2893127677363547,1.2893127677363547,1.2893127677363547,-0.05505269159706007,-0.05505269159706007,-0.05505269159706007,0.0,0.0,0.0,99.49584573856141
2024-02-19,98.99732208688361,67.24385144155269,130.60138183929016,98.99732208688361,98.99732208688361,-0.501019608859288,-0.501019608859288,-0.501019608859288,-0.7445620407999999,-0.7445620407999999,-0.7445620407999999,0.49569844066888014,0.49569844066888014,0.49569844066888014,-0.2521560087281682,-0.2521560087281682,-0.2521560087281682,0.0,0.0,0.0,98.49630247802432
