Date,Description,Amount,Category
2025-03-13,Local Store,99.52,Shopping
2025-06-27,Amazon Prime,92.91,Subscription
2025-03-29,Whole Foods,199.91,Groceries
2025-01-21,Pizza Hut,144.55,Dining
2025-06-03,Netflix,19.09,Subscription
2025-05-30,McDonald's,87.61,Dining
2025-06-01,Netflix,106.91,Subscription
2025-04-26,Amazon,164.13,Shopping
2025-06-29,Bus Ticket,121.05,Transport
2025-04-17,eBay,149.96,Shopping
2025-01-22,Starbucks,156.17,Dining
2025-02-20,Whole Foods,36.53,Groceries
2025-02-21,Netflix,159.75,Subscription
2025-02-17,Starbucks,145.66,Dining
2025-06-19,Costco,198.94,Groceries
2025-01-14,eBay,67.65,Shopping
2025-06-10,Starbucks,55.2,Dining
2025-05-20,Starbucks,133.76,Dining
2025-03-06,Whole Foods,50.54,Groceries
2025-06-07,eBay,52.24,Shopping
2025-02-22,Spotify,169.36,Subscription
2025-04-09,Taxi,160.97,Transport
2025-03-27,Taxi,25.92,Transport
2025-01-11,Costco,177.77,Groceries
2025-06-21,Costco,15.91,Groceries
2025-01-20,Spotify,82.59,Subscription
2025-02-20,Starbucks,88.04,Dining
2025-05-30,Taxi,47.65,Transport
2025-02-23,Walmart,176.6,Groceries
2025-06-01,Starbucks,21.02,Dining
2025-02-14,McDonald's,117.49,Dining
2025-05-16,McDonald's,62.81,Dining
2025-04-13,Amazon Prime,60.8,Subscription
2025-01-31,Bus Ticket,151.22,Transport
2025-03-21,Whole Foods,65.49,Groceries
2025-03-03,McDonald's,45.57,Dining
2025-02-11,Bus Ticket,68.24,Transport
2025-06-19,Amazon,110.96,Shopping
2025-01-05,McDonald's,101.89,Dining
2025-02-19,Amazon Prime,143.72,Subscription
2025-01-01,Spotify,14.52,Subscription
2025-02-08,Taxi,37.97,Transport
2025-04-07,Walmart,107.57,Groceries
2025-04-10,Amazon,110.25,Shopping
2025-01-02,Netflix,193.99,Subscription
2025-06-02,Costco,96.45,Groceries
2025-01-07,Taxi,49.9,Transport
2025-02-17,Starbucks,141.59,Dining
2025-05-13,McDonald's,180.63,Dining
2025-02-10,Amazon Prime,28.78,Subscription
2025-02-19,eBay,113.6,Shopping
2025-02-24,Costco,112.72,Groceries
2025-05-20,Uber,14.01,Transport
2025-02-17,Walmart,197.56,Groceries
2025-01-23,Walmart,109.07,Groceries
2025-02-01,Costco,131.55,Groceries
2025-03-22,Whole Foods,102.8,Groceries
2025-02-16,Amazon,16.67,Shopping
2025-01-27,McDonald's,33.6,Dining
2025-03-03,Uber,106.05,Transport
2025-06-03,Netflix,74.43,Subscription
2025-01-16,Taxi,69.67,Transport
2025-05-08,Netflix,39.09,Subscription
2025-03-11,eBay,198.45,Shopping
2025-05-21,Starbucks,198.86,Dining
2025-01-26,Amazon Prime,160.72,Subscription
2025-01-13,Pizza Hut,117.62,Dining
2025-06-30,Netflix,160.41,Subscription
2025-06-15,Amazon,94.0,Shopping
2025-06-19,Amazon Prime,134.44,Subscription
2025-01-23,Whole Foods,33.5,Groceries
2025-01-10,McDonald's,21.06,Dining
2025-06-07,Uber,90.21,Transport
2025-02-16,Costco,98.74,Groceries
2025-02-21,Amazon Prime,118.18,Subscription
2025-02-18,Uber,135.92,Transport
2025-05-22,Pizza Hut,13.33,Dining
2025-03-12,Taxi,199.1,Transport
2025-03-25,Amazon,126.44,Shopping
2025-04-11,Bus Ticket,39.46,Transport
2025-05-06,Starbucks,166.76,Dining
2025-06-24,Amazon,21.93,Shopping
2025-05-23,Pizza Hut,73.28,Dining
2025-01-03,Uber,126.73,Transport
2025-04-07,Costco,138.78,Groceries
2025-01-10,Amazon,130.44,Shopping
2025-06-12,Amazon Prime,178.87,Subscription
2025-02-16,Netflix,154.85,Subscription
2025-01-17,Walmart,88.96,Groceries
2025-02-01,McDonald's,150.28,Dining
2025-03-27,Starbucks,189.1,Dining
2025-01-04,McDonald's,138.75,Dining
2025-06-07,Bus Ticket,120.68,Transport
2025-03-30,Costco,185.28,Groceries
2025-04-08,Starbucks,23.18,Dining
2025-05-10,Taxi,83.9,Transport
2025-03-28,Spotify,164.18,Subscription
2025-06-21,Amazon,180.6,Shopping
2025-04-27,Amazon,38.63,Shopping
2025-03-11,Costco,158.77,Groceries
